hotspot_id,jurisdiction,severity,location_raw,traffic_ps,circle_no_clean,geocode_query,source_file,point_no_in_source,latitude,longitude,geocode_match_quality,geocoded_display_name,geocode_query_used,geocode_query_used_v3,geocode_precision,map_latitude,map_longitude,jittered_for_display,elevation_m,Aug2000_flood_total_mm,Aug2008_flood_total_mm,Oct2020_flood_total_mm,Aug2000_flood_max_daily_mm,Aug2008_flood_max_daily_mm,Oct2020_flood_max_daily_mm,snapshot_date,current_day_rain_mm,cum_rainfall_3day,cum_rainfall_5day,slope_degrees
HR0261,GHMC-Hyderabad,Minor,Vidya Nagar (Near Lucky Hotel),Nallakunta Sri. Raju Naik Sr. SI of Police,9,"Vidya Nagar (Near Lucky Hotel), Nallakunta Sri. Raju Naik Sr. SI of Police, Hyderabad, Telangana, India",Minor.pdf,118,17.3975005,78.50557,retry_success,"Nallakunta, Ward 81 Nallakunta, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500044, India","Nallakunta, Hyderabad, Telangana, India",,unresolved,17.3978254,78.50639980000001,True,494.9013999999538,249.8,237.7,174.5,128.0,58.8,73.6,2026-09-09,2.2,11.1,19.2,6.2204647510574995
HR0262,GHMC-Hyderabad,Minor,Bhoiguda Kaman to Manghalhat Road,Goshamahal,8,"Bhoiguda Kaman to Manghalhat Road, Goshamahal, Hyderabad, Telangana, India",Minor.pdf,119,17.3805762,78.468846,full,"Goshamahal, Ward 51 Goshamahal, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500012, India",,"Goshamahal, Hyderabad, Telangana, India",ward_level,17.38119,78.4696605,True,499.0057600000016,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.2118263914675067
HR0263,GHMC-Hyderabad,Minor,M J Bridge to Jumerath bazaar Road,Goshamahal,8,"M J Bridge to Jumerath bazaar Road, Goshamahal, Hyderabad, Telangana, India",Minor.pdf,120,17.3805762,78.468846,full,"Goshamahal, Ward 51 Goshamahal, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500012, India",,"Goshamahal, Hyderabad, Telangana, India",ward_level,17.3806176,78.4682628,True,499.0057600000016,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.2118263914675067
HR0264,GHMC-Hyderabad,Minor,Gayatri Hotel (Medwin Hospital),Goshamahal,8,"Gayatri Hotel (Medwin Hospital), Goshamahal, Hyderabad, Telangana, India",Minor.pdf,121,17.3805762,78.468846,full,"Goshamahal, Ward 51 Goshamahal, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500012, India",,"Goshamahal, Hyderabad, Telangana, India",ward_level,17.3799507,78.4685616,True,499.0057600000016,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.2118263914675067
HR0265,GHMC-Hyderabad,Minor,Taj Island,Goshamahal,8,"Taj Island, Goshamahal, Hyderabad, Telangana, India",Minor.pdf,122,17.3805762,78.468846,full,"Goshamahal, Ward 51 Goshamahal, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500012, India",,"Goshamahal, Hyderabad, Telangana, India",ward_level,17.3797815,78.4688811,True,499.0057600000016,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.2118263914675067
HR0266,GHMC-Hyderabad,Minor,Cancer Hospital (Opposite road),Goshamahal,7,"Cancer Hospital (Opposite road), Goshamahal, Hyderabad, Telangana, India",Minor.pdf,123,17.4173334,78.4301109,full,"Basavatarakam Indo American Cancer Institute And Research Centre, Banjara Hills Road Number 10, Gauri Shankar Nagar, Banjara Hills, Ward 92 Venkateshwara Colony, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500034, India",,"Cancer Hospital ( road), Hyderabad, Telangana, India",point_level,17.4173334,78.4301109,False,609.6015599999689,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,5.203869984573727
HR0267,GHMC-Hyderabad,Minor,Balaji Sitharam (Nilofer),Goshamahal,7,"Balaji Sitharam (Nilofer), Goshamahal, Hyderabad, Telangana, India",Minor.pdf,124,17.3805762,78.468846,full,"Goshamahal, Ward 51 Goshamahal, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500012, India",,"Goshamahal, Hyderabad, Telangana, India",ward_level,17.3803422,78.4694085,True,499.0057600000016,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.2118263914675067
HR0268,GHMC-Hyderabad,Minor,Chartered Account College (Near Balaji Sitharam Nilofer),Goshamahal,7,"Chartered Account College (Near Balaji Sitharam Nilofer), Goshamahal, Hyderabad, Telangana, India",Minor.pdf,125,17.3805762,78.468846,full,"Goshamahal, Ward 51 Goshamahal, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500012, India",,"Goshamahal, Hyderabad, Telangana, India",ward_level,17.3813907,78.4687749,True,499.0057600000016,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.2118263914675067
HR0269,GHMC-Hyderabad,Minor,Near Alsaba X Road towards Masabtank raod,Asif Nagar,7,"Near Alsaba X Road towards Masabtank raod, Asif Nagar, Hyderabad, Telangana, India",Minor.pdf,126,17.3857483,78.4505083,full,"Asif Nagar, Tappachabutra road, HUDA Colony, Ward 72 Asif Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500006, India",,"Asif Nagar, Hyderabad, Telangana, India",point_level,17.3849257,78.45039129999999,True,520.2221971344209,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.6807748820001092
HR0270,GHMC-Hyderabad,Minor,"Kings Palace Function Hall Road, GudiMaklapur",Asif Nagar,7,"Kings Palace Function Hall Road, GudiMaklapur, Asif Nagar, Hyderabad, Telangana, India",Minor.pdf,127,17.3857483,78.4505083,full,"Asif Nagar, Tappachabutra road, HUDA Colony, Ward 72 Asif Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500006, India",,"Asif Nagar, Hyderabad, Telangana, India",point_level,17.3863675,78.4497739,True,520.2221971344209,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.6807748820001092
HR0271,GHMC-Hyderabad,Minor,"Sai Baba Temple, GudiMalkapur Road",Asif Nagar,7,"Sai Baba Temple, GudiMalkapur Road, Asif Nagar, Hyderabad, Telangana, India",Minor.pdf,128,17.3857483,78.4505083,full,"Asif Nagar, Tappachabutra road, HUDA Colony, Ward 72 Asif Nagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Asif Nagar mandal, Hyderabad, Telangana, 500006, India",,"Asif Nagar, Hyderabad, Telangana, India",point_level,17.3864242,78.44994849999999,True,520.2221971344209,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.6807748820001092
HR0272,GHMC-Hyderabad,Minor,"In front of Bake Well Bakers, Toli Chowki X roads towards Hakeem Pet Corner.",Tolichowki,7,"In front of Bake Well Bakers, Toli Chowki X roads towards Hakeem Pet Corner., Tolichowki, Hyderabad, Telangana, India",Minor.pdf,129,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.400800699999998,78.4113065,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0273,GHMC-Hyderabad,Minor,"In front of Bake well cake house, Toli Chowki X- roads towards 7 Tombs road side.",Tolichowki,7,"In front of Bake well cake house, Toli Chowki X- roads towards 7 Tombs road side., Tolichowki, Hyderabad, Telangana, India",Minor.pdf,130,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.3999286,78.41260249999999,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0274,GHMC-Hyderabad,Minor,Near Hanuman Temple in between Langer House L&O PS Moghal-ka-Nala X roads,Tolichowki,7,"Near Hanuman Temple in between Langer House L&O PS Moghal-ka-Nala X roads, Tolichowki, Hyderabad, Telangana, India",Minor.pdf,131,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.400447,78.41145499999999,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0275,GHMC-Hyderabad,Minor,Andhra Floor Mill towards Langer houseNear Hanuman Temple,Tolichowki,7,"Andhra Floor Mill towards Langer houseNear Hanuman Temple, Tolichowki, Hyderabad, Telangana, India",Minor.pdf,132,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.4009168,78.4118276,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0276,GHMC-Hyderabad,Minor,At Ramalayam temple near the foot of the Attapur fly over at Langer house.o work is done by GHMC,Tolichowki,7,"At Ramalayam temple near the foot of the Attapur fly over at Langer house.o work is done by GHMC, Tolichowki, Hyderabad, Telangana, India",Minor.pdf,133,17.4002904,78.4118051,full,"Tolichowki, Ward 94 Shaikpet, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Shaikpet mandal, Hyderabad, Telangana, 500096, India",,"Tolichowki, Hyderabad, Telangana, India",ward_level,17.3994462,78.4116026,True,536.5925200000127,249.8,237.7,163.0,128.0,58.8,90.2,2026-09-09,0.9,13.099999999999998,18.5,2.9627177543750403
HR0277,GHMC-Cyberabad,Unclassified,Narsapur X Road (Near Andhra Bank),Balanagar,14,"Narsapur X Road (Near Andhra Bank), Balanagar, Hyderabad, Telangana, India",32cyd.pdf,1,17.4768224,78.4219645,full,"Balanagar, Kukkatpally Main Road - Mumbai Highway, Habeeb Nagar, Ward 115 Balaji Nagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",,"Balanagar, Hyderabad, Telangana, India",point_level,17.4772274,78.42280960000001,True,550.0,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,0.7535024253501688
HR0278,GHMC-Cyberabad,Unclassified,Narsapur X Road Free left (Kukatpally Y Junction to Jeedimetla),Balanagar,14,"Narsapur X Road Free left (Kukatpally Y Junction to Jeedimetla), Balanagar, Hyderabad, Telangana, India",32cyd.pdf,2,17.4768224,78.4219645,full,"Balanagar, Kukkatpally Main Road - Mumbai Highway, Habeeb Nagar, Ward 115 Balaji Nagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",,"Balanagar, Hyderabad, Telangana, India",point_level,17.4775316,78.4211131,True,550.0,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,0.7535024253501688
HR0279,GHMC-Cyberabad,Unclassified,Near Balanagar T Junction (Fathenagar to Narsapur X Road free left),Balanagar,14,"Near Balanagar T Junction (Fathenagar to Narsapur X Road free left), Hyderabad, Telangana, India",32cyd.pdf,3,17.4768224,78.4219645,full,"Balanagar, Kukkatpally Main Road - Mumbai Highway, Habeeb Nagar, Ward 115 Balaji Nagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",,"Balanagar, Hyderabad, Telangana, India",point_level,17.4772508,78.4226386,True,550.0,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,0.7535024253501688
HR0280,GHMC-Cyberabad,Unclassified,Erragadda – (In front of Palak hotel and Metro Rly. Station Under Bridge),Balanagar,10,"Erragadda – (In front of Palak hotel and Metro Rly. Station Under Bridge), Balanagar, Hyderabad, Telangana, India",32cyd.pdf,4,17.4768224,78.4219645,full,"Balanagar, Kukkatpally Main Road - Mumbai Highway, Habeeb Nagar, Ward 115 Balaji Nagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",,"Balanagar, Hyderabad, Telangana, India",point_level,17.4776612,78.421483,True,550.0,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,0.7535024253501688
HR0281,GHMC-Cyberabad,Unclassified,Mothinagar Junction (Near Meter factory) In front of BBR Hospital,Balanagar,10,"Mothinagar Junction (Near Meter factory) In front of BBR Hospital, Balanagar, Hyderabad, Telangana, India",32cyd.pdf,5,17.4768224,78.4219645,full,"Balanagar, Kukkatpally Main Road - Mumbai Highway, Habeeb Nagar, Ward 115 Balaji Nagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500047, India",,"Balanagar, Hyderabad, Telangana, India",point_level,17.4772058,78.421636,True,550.0,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,0.7535024253501688
HR0282,GHMC-Cyberabad,Unclassified,"Sha Theater opposite side Chintal, in front of Virabhadra electronics,",Jeedimetal,15,"Sha Theater opposite side Chintal, in front of Virabhadra electronics,, Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,6,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.5194431,78.4465105,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0283,GHMC-Cyberabad,Unclassified,"Shapur Nagr, Near Raithu Bzar.",Jeedimetal,15,"Shapur Nagr, Near Raithu Bzar., Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,7,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.5200542,78.4476364,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0284,GHMC-Cyberabad,Unclassified,JETL to Jeedidemetla Bus Depot.,Jeedimetal,15,"JETL to Jeedidemetla Bus Depot., Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,8,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.5199633,78.4462252,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0285,GHMC-Cyberabad,Unclassified,"Saibaba Temple ,Suraram. Saipuja theater,Suraram",Jeedimetal,15,"Saibaba Temple ,Suraram. Saipuja theater,Suraram, Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,9,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.5198463,78.44640969999999,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0286,GHMC-Cyberabad,Unclassified,"Railway Lower Bridge, Lingampally",Jeedimetal,11,"Railway Lower Bridge, Lingampally, Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,10,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.5196429,78.4462648,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0287,GHMC-Cyberabad,Unclassified,"Khanaja Jewelry, Chandangar",Jeedimetal,12,"Khanaja Jewelry, Chandangar, Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,11,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.520182900000002,78.4474951,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0288,GHMC-Cyberabad,Unclassified,"Near D-Mart, Ramchandrapuram",Jeedimetal,13,"Near D-Mart, Ramchandrapuram, Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,12,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.5193945,78.44663109999999,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0289,GHMC-Cyberabad,Unclassified,BHEL Junction,Jeedimetal,13,"BHEL Junction, Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,13,17.4949277,78.315687,retry_success,"BHEL Junction, Old Bombay Road, Ward 112 Ramachandrapuram, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Ramachandrapuram mandal, Sangareddy, Telangana, 500050, India","Jeedimetla, Hyderabad, Telangana, India","BHEL Junction, Hyderabad, Telangana, India",point_level,17.4949277,78.315687,False,555.3896844960113,227.0,276.7,162.79999999999998,109.1,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,2.5346428384209676
HR0290,GHMC-Cyberabad,Unclassified,"Near Hemadurga Temple, Allywin, Miyapur.",Jeedimetal,12,"Near Hemadurga Temple, Allywin, Miyapur., Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,14,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.5200974,78.4475473,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0291,GHMC-Cyberabad,Unclassified,"New Colony, Miyapur",Jeedimetal,12,"New Colony, Miyapur, Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,15,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.5193891,78.44626389999999,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0292,GHMC-Cyberabad,Unclassified,Hafeezpet Bus stop,Jeedimetal,12,"Hafeezpet Bus stop, Jeedimetal, Hyderabad, Telangana, India",32cyd.pdf,16,17.519687,78.4468876,retry_success,"Jeedimetla (Basthi Dawakhana), Jeedimetla Main Road, IDA Jeedimetla, Ward 130 Subash Nagar, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Quthbullapur mandal, Medchal–Malkajgiri, Telangana, 500055, India","Jeedimetla, Hyderabad, Telangana, India",,unresolved,17.520205400000002,78.44727639999999,True,576.3054916480074,249.8,237.7,171.6,128.0,58.8,83.0,2026-09-09,2.5,16.6,19.4,1.2912466157922846
HR0293,GHMC-Cyberabad,Unclassified,Hitex to Shilparamam,Madhapur,11,"Hitex to Shilparamam, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,17,17.4408924,78.3916304,full,"Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 800081, India",,"Madhapur, Hyderabad, Telangana, India",ward_level,17.4415269,78.3919166,True,563.5558400000054,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,3.5659089851058785
HR0294,GHMC-Cyberabad,Unclassified,2. Cyber Gateway,Madhapur,11,"2. Cyber Gateway, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,18,17.4468392,78.3760627,full,"Cyber Gateway, Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, India",,"2. Cyber Gateway, Hyderabad, Telangana, India",point_level,17.4468392,78.3760627,False,601.8356887935486,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,6.046464000950027
HR0295,GHMC-Cyberabad,Unclassified,Ayyappa Society opp: Petrol pump,Madhapur,12,"Ayyappa Society opp: Petrol pump, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,19,17.4408924,78.3916304,full,"Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 800081, India",,"Madhapur, Hyderabad, Telangana, India",ward_level,17.4404199,78.3916493,True,563.5558400000054,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,3.5659089851058785
HR0296,GHMC-Cyberabad,Unclassified,Infront of Raheja IT park(Lemon Tree),Madhapur,11,"Infront of Raheja IT park(Lemon Tree), Madhapur, Hyderabad, Telangana, India",32cyd.pdf,20,17.4408924,78.3916304,full,"Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 800081, India",,"Madhapur, Hyderabad, Telangana, India",ward_level,17.441239799999998,78.3924566,True,563.5558400000054,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,3.5659089851058785
HR0297,GHMC-Cyberabad,Unclassified,Nectar Garden/HMDA,Madhapur,11,"Nectar Garden/HMDA, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,21,17.4408924,78.3916304,full,"Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 800081, India",,"Madhapur, Hyderabad, Telangana, India",ward_level,17.4413982,78.3913109,True,563.5558400000054,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,3.5659089851058785
HR0298,GHMC-Cyberabad,Unclassified,Infront of Krutunga Restaurant at Ragavendra Nagar,Madhapur,11,"Infront of Krutunga Restaurant at Ragavendra Nagar, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,22,17.4408924,78.3916304,full,"Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 800081, India",,"Madhapur, Hyderabad, Telangana, India",ward_level,17.441762699999998,78.3910823,True,563.5558400000054,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,3.5659089851058785
HR0299,GHMC-Cyberabad,Unclassified,Dosha & Chutniees Near “Y” Junction,Madhapur,14,"Dosha & Chutniees Near “Y” Junction, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,23,17.4408924,78.3916304,full,"Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 800081, India",,"Madhapur, Hyderabad, Telangana, India",ward_level,17.441764499999998,78.3907718,True,563.5558400000054,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,3.5659089851058785
HR0300,GHMC-Cyberabad,Unclassified,Balaji Nagar Bus Stop,Madhapur,14,"Balaji Nagar Bus Stop, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,24,17.4408924,78.3916304,full,"Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 800081, India",,"Madhapur, Hyderabad, Telangana, India",ward_level,17.4414495,78.3907862,True,563.5558400000054,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,3.5659089851058785
HR0301,GHMC-Cyberabad,Unclassified,Ramdev Hospital,Madhapur,14,"Ramdev Hospital, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,25,17.4901918,78.4069101,full,"Ramdev Rao Hospital, Kukkatpally Main Road - Mumbai Highway, Chaitanya Nagar, Kukatpally, Ward 115 Balaji Nagar, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Kukatpally mandal, Medchal–Malkajgiri, Telangana, 500072, India",,"Ramdev Hospital, Hyderabad, Telangana, India",point_level,17.4901918,78.4069101,False,575.1719490528391,249.8,237.7,161.2,128.0,58.8,77.6,2026-09-09,2.5,18.8,23.3,3.5743610540900965
HR0302,GHMC-Cyberabad,Unclassified,"Usha Mullapudi arch, Near Middle of the Traffic Booth",Madhapur,14,"Usha Mullapudi arch, Near Middle of the Traffic Booth, Madhapur, Hyderabad, Telangana, India",32cyd.pdf,26,17.4408924,78.3916304,full,"Madhapur, Ward 104 Kondapur, Greater Hyderabad Municipal Corporation West Zone, Hyderabad, Serilingampalle mandal, Ranga Reddy, Telangana, 800081, India",,"Madhapur, Hyderabad, Telangana, India",ward_level,17.4402921,78.391868,True,563.5558400000054,249.8,237.7,162.79999999999998,128.0,58.8,84.5,2026-09-09,1.6,18.90000000000001,23.000000000000004,3.5659089851058785
